Dest Geo Lat,Dest Geo Lon,Distributor Name,Stop Number,Vehicle,Date
31.378359,73.07063,Unknown Distributor,1,7,04/15/2024
32.308373,72.355597,AL-KAFEEL ENTERPRISES KHUSHAB-14,2,7,04/15/2024
31.378359,73.07063,Unknown Distributor,3,7,04/15/2024
